Position in alignment,BHV5 - BHV5,BHV5 - C33,BHV5 - C46,BHV5 - Titanium_IBR_MLV_vaccine,BHV5 - SP1777,BHV5 - K22,BHV5 - B589,BHV5 - Cooper
20040,0,20.1785714477301,1.67857144773006,1.67857144773006,3.92857144773006,3.92857144773006,3.92857144773006,1.67857144773006
20060,0,24.2857144027948,2.03571431338787,2.03571431338787,6.03571440279484,2.53571429848671,6.03571440279484,2.03571431338787
20080,0,27.9523810446262,3.53571432828903,3.53571432828903,3.70238104462624,1.03571429848671,3.70238104462624,3.53571432828903
20100,0,10.0833335965872,3.00000010430813,3.00000010430813,10.0833335965872,2.75000004470348,10.0833335965872,3.00000010430813
20120,0,8.36904780566692,1.45238099992275,1.45238099992275,8.36904780566692,2.53571429848671,8.36904780566692,1.45238099992275
20140,0,10.8809526860714,3.7142858505249,3.7142858505249,10.8809526860714,3.21428579092026,10.8809526860714,3.7142858505249
20160,0,11.1285716146231,2.96190483868122,2.96190483868122,11.1285716146231,3.59523819386959,3.26190485060215,2.96190483868122
20180,0,13.5000001639128,2.33333338797092,2.33333338797092,13.5000001639128,4.33333343267441,2.6666667163372,2.33333338797092
20200,0,6.97619064152241,6.97619064152241,6.97619064152241,6.97619064152241,1.64285719394684,2.47619055211544,6.97619064152241
20220,0,7.67619064450264,7.67619064450264,7.67619064450264,7.67619064450264,0.309523820877075,3.30952391028404,7.67619064450264
20240,0,7.28333342075348,7.28333342075348,7.28333342075348,2.83333338797092,0.200000002980232,2.83333338797092,7.28333342075348
20260,0,2.22619050741196,2.22619050741196,2.22619050741196,16.8761904984713,0.342857152223587,11.8761904984713,2.22619050741196
20280,0,6.83333340287209,6.83333340287209,6.83333340287209,28.0666667222977,2.66666667163372,23.9333333671093,6.83333340287209
20300,0,7.28333342075348,7.28333342075348,7.28333342075348,23.9333333820105,2,24.9333333969116,7.28333342075348
20320,0,8.86666674911976,8.86666674911976,8.86666674911976,27.5666667222977,1.06666667759418,19.9000000357628,8.86666674911976
20340,0,6.43333339691162,6.43333339691162,6.43333339691162,16.4333333671093,1,36.8333333730698,6.43333339691162
20360,0,7.40000008046627,7.40000008046627,7.40000008046627,26.8666667193174,1.50000001490116,24.0333333909512,7.40000008046627
20380,0,6.6000000834465,6.6000000834465,6.6000000834465,23.5000000596046,0.5,31.6000000685453,6.6000000834465
20400,0,2.40000002086163,2.40000002086163,2.40000002086163,36.7666666954756,1.16666668653488,43.4666666984558,2.40000002086163
20420,0,2.10000002384186,2.10000002384186,2.10000002384186,37.2000000178814,2.5,35.9000000208616,2.10000002384186
20440,0,3.19285719096661,3.19285719096661,3.19285719096661,38.9428571760654,1.14285714924335,33.1428571790457,3.19285719096661
20460,0,3.46666669845581,3.46666669845581,3.46666669845581,40.1666666865349,3.5,30.4666666835546,3.46666669845581
20480,0,2.95000003278255,2.95000003278255,2.95000003278255,32.2333333641291,2.03333334624767,42.9333333671093,2.95000003278255
20500,0,3.31666669249535,3.31666669249535,3.31666669249535,31.8000000268221,4.33333334326744,39.6000000238419,3.31666669249535
20520,0,3.90952385962009,3.90952385962009,3.90952385962009,37.9095238894224,8.67619054019451,29.7761905640364,3.90952385962009
20540,0,2.03333337605,2.03333337605,2.03333337605,68.7000000625849,3.16666668653488,20.0000000447035,2.03333337605
20560,0,8.11904780566692,8.11904780566692,8.11904780566692,49.1190478056669,3.61904765665531,14.7857143878937,8.11904780566692
20580,0,6.9238096922636,6.9238096922636,6.9238096922636,49.4238097220659,7.52380962669849,15.3571429699659,6.9238096922636
20600,0,6.92857156693935,6.92857156693935,6.92857156693935,54.7619049400091,5.26190483570099,12.2619048506022,6.92857156693935
20620,0,4.62380965054035,4.62380965054035,4.62380965054035,52.123809799552,13.8571430593729,15.5238097608089,4.62380965054035
20640,0,5.99047634005547,5.99047634005547,5.99047634005547,60.3238096833229,3.02380958199501,12.6904762983322,5.99047634005547
20660,0,7.92380970716476,7.92380970716476,7.92380970716476,50.090476423502,5.69047628343105,12.5238096863031,7.92380970716476
20680,0,4.54285724461079,4.54285724461079,4.54285724461079,62.5428572744131,4.3095238506794,14.9761905670166,4.54285724461079
20700,0,18.0523813664913,18.0523813664913,18.0523813664913,18.0523813664913,2.9523810595274,6.78571450710297,18.0523813664913
20720,0,22.1500001698732,22.1500001698732,22.1500001698732,8.20000015199184,1.00000002980232,2.20000004768372,22.1500001698732
20740,0,8.3761905580759,8.3761905580759,8.3761905580759,26.2095238864422,2.80952383577824,14.4761905223131,8.3761905580759
20760,0,7.25000005960464,7.25000005960464,7.25000005960464,23.03333337605,2.00000001490116,30.966666713357,7.25000005960464
20780,0,9.0761905759573,9.0761905759573,9.0761905759573,24.7428572326899,2.8095238506794,22.1428572237492,9.0761905759573
20800,0,7.88333341479301,7.88333341479301,7.88333341479301,23.6666667312384,2.00000001490116,26.8000000715256,7.88333341479301
20820,0,7.73571437597275,7.73571437597275,7.73571437597275,17.9857143461704,0.61904764175415,30.4523810148239,7.73571437597275
20840,0,9.15952385962009,9.15952385962009,9.15952385962009,8.609523832798,0.142857149243355,33.6095238476992,9.15952385962009
20860,0,9.63333339989185,9.63333339989185,9.63333339989185,13.2000000476837,0.833333358168602,23.4333333969116,9.63333339989185
20880,0,7.6166667342186,7.6166667342186,7.6166667342186,12.4666666835546,0.5,37.5666667222977,7.6166667342186
20900,0,8.21666672825813,8.21666672825813,8.21666672825813,11.866666674614,0,30.2666667252779,8.21666672825813
20920,0,10.5000000298023,10.5000000298023,10.5000000298023,9.90000000596046,0.5,15.6000000238419,10.5000000298023
20940,0,9.71666671335697,9.71666671335697,9.71666671335697,3.36666668951511,0.833333343267441,14.9333333671093,9.71666671335697
20960,0,8.75952383875847,8.75952383875847,8.75952383875847,1.30952382087708,0.142857149243355,13.5095238387585,8.75952383875847
20980,0,8.92619051039219,8.92619051039219,8.92619051039219,2.17619049549103,0.809523820877075,17.3095238357782,8.92619051039219
21000,0,9.60238099098206,9.60238099098206,9.60238099098206,3.51904766261578,1.11904765665531,13.9523809999228,9.60238099098206
21020,0,8.55238099396229,8.55238099396229,8.55238099396229,0.785714313387871,0.61904764175415,28.3857143372297,8.55238099396229
21040,0,22.8880953639746,22.8880953639746,22.8880953639746,2.23809531331062,0.571428596973419,5.63809536397457,22.8880953639746
21060,0,22.5595239549875,22.5595239549875,22.5595239549875,1.3095238506794,0.142857149243355,8.30952395498753,22.5595239549875
21080,0,7.78333337605,7.78333337605,7.78333337605,0.833333343267441,0,34.03333337605,7.78333337605
21100,0,6.31666667759418,6.31666667759418,6.31666667759418,4.16666667163372,0,16.5666666775942,6.31666667759418
21120,0,7.61666668951511,7.61666668951511,7.61666668951511,3.16666667163372,0,18.3666666895151,7.61666668951511
21140,0,8.0833333581686,8.0833333581686,8.0833333581686,8.33333334326744,0.16666667163372,17.1666666865349,8.0833333581686
21160,0,7.01666668057442,7.01666668057442,7.01666668057442,6.66666670143604,1.00000002980232,37.2666667103767,7.01666668057442
21180,0,10.1500000208616,10.1500000208616,10.1500000208616,5.16666668653488,1.66666668653488,29.5666667073965,10.1500000208616
21200,0,8.36666668951511,8.36666668951511,8.36666668951511,6.20000004768372,2.50000004470348,22.8333333879709,8.36666668951511
21220,0,9.45952387154102,9.45952387154102,9.45952387154102,14.1428572237492,2.80952386558056,38.2095238864422,9.45952387154102
21240,0,7.86904768645763,7.86904768645763,7.86904768645763,15.1190476864576,3.45238099992275,43.9523810297251,7.86904768645763
21260,0,8.83571437001228,8.83571437001228,8.83571437001228,15.8857143521309,1.45238099992275,41.3190477192402,8.83571437001228
21280,0,8.40000005066395,8.40000005066395,8.40000005066395,4.36666670441628,1.00000002980232,49.0333333909512,8.40000005066395
21300,0,7.00000004470348,7.00000004470348,7.00000004470348,6.50000002980232,2.00000002980232,54.5000000745058,7.00000004470348
21320,0,8.28571434319019,8.28571434319019,8.28571434319019,7.11904768645763,2.45238101482391,46.2857143729925,8.28571434319019
21340,0,8.71666671335697,8.71666671335697,8.71666671335697,5.86666670441628,1.00000002980232,46.2666667401791,8.71666671335697
21360,0,7.0428571999073,7.0428571999073,7.0428571999073,14.076190546155,2.64285719394684,48.1095238924026,7.0428571999073
21380,0,21.873809710145,21.873809710145,21.873809710145,2.52380961179733,2.52380961179733,7.45714299380779,21.873809710145
21400,0,24.1428571939468,24.1428571939468,24.1428571939468,0.142857149243355,0.142857149243355,3.14285719394684,24.1428571939468
21420,0,23.8428572118282,23.8428572118282,23.8428572118282,1.14285719394684,1.14285719394684,2.34285721182823,23.8428572118282
21440,0,24.0142857730389,24.0142857730389,24.0142857730389,0.714285746216774,0.714285746216774,2.51428577303886,24.0142857730389
21460,0,23.957142919302,23.957142919302,23.957142919302,0.857142895460129,0.857142895460129,2.45714291930199,23.957142919302
21480,0,23.8404762595892,23.8404762595892,23.8404762595892,1.19047623872757,0.857142895460129,2.5904762595892,23.8404762595892
21500,0,23.4071429520845,23.4071429520845,23.4071429520845,1.85714292526245,0.857142895460129,3.65714295208454,23.4071429520845
21520,0,23.6642857939005,23.6642857939005,23.6642857939005,0.714285746216774,0.714285746216774,3.91428579390049,23.6642857939005
21540,0,24.219047665596,24.219047665596,24.219047665596,1.11904765665531,0.28571429848671,1.71904766559601,24.219047665596
21560,0,23.8619048297405,23.8619048297405,23.8619048297405,1.26190480589867,0.428571447730064,2.86190482974052,23.8619048297405
21580,0,23.5238096117973,23.5238096117973,23.5238096117973,2.52380961179733,0.857142895460129,2.52380961179733,23.5238096117973
21600,0,23.6428572237492,23.6428572237492,23.6428572237492,2.14285722374916,1.14285719394684,2.14285722374916,23.6428572237492
21620,0,23.8214286416769,23.8214286416769,23.8214286416769,2.0714286416769,0.571428596973419,2.0714286416769,23.8214286416769
21640,0,23.4523810446262,23.4523810446262,23.4523810446262,2.45238104462624,1.28571434319019,2.45238104462624,23.4523810446262
21660,0,22.3095239698887,22.3095239698887,22.3095239698887,4.30952396988869,2.14285723865032,4.30952396988869,22.3095239698887
21680,0,24.0714286267757,24.0714286267757,24.0714286267757,1.57142862677574,0.571428596973419,1.57142862677574,24.0714286267757
21700,0,15.6666672229767,15.6666672229767,15.6666672229767,15.6666672229767,6.0000002682209,15.6666672229767,15.6666672229767
21720,0,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,5.28571452200413,15.7857148349285,15.7857148349285
21740,0,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,5.28571452200413,15.7857148349285,15.7857148349285
21760,0,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,5.28571452200413,15.7857148349285,15.7857148349285
21780,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
21800,0,15.8571434020996,15.8571434020996,15.8571434020996,15.8571434020996,15.8571434020996,4.85714307427406,15.8571434020996
21820,0,18.0190480351448,18.0190480351448,18.0190480351448,5.78571447730064,18.0190480351448,4.11904776096344,18.0190480351448
21840,0,24.6595238298178,24.6595238298178,24.6595238298178,0.142857149243355,0.909523829817772,0.309523820877075,24.6595238298178
21860,0,24.8428571522236,24.8428571522236,24.8428571522236,0.142857149243355,0.342857152223587,0.142857149243355,24.8428571522236
21880,0,25,25,25,0,0,0,25
21900,0,24.7023809701204,24.7023809701204,24.7023809701204,0.28571429848671,0.45238097012043,0.45238097012043,24.7023809701204
21920,0,24.4857143163681,24.4857143163681,24.4857143163681,0.785714313387871,0.985714316368103,0.28571429848671,24.4857143163681
21940,0,25,25,25,0,0,0,25
21960,0,24.9166666716337,24.9166666716337,24.9166666716337,0,0.16666667163372,0.16666667163372,24.9166666716337
21980,0,25,25,25,0,0,0,25
22000,0,25,25,25,0,0,0,25
22020,0,25,25,25,0,0,0,25
22040,0,24.9166666716337,24.9166666716337,24.9166666716337,0,0.16666667163372,0.16666667163372,24.9166666716337
22060,0,25,25,25,0,0,0,25
22080,0,25,25,25,0,0,0,25
22100,0,25,25,25,0,0,0,25
22120,0,25,25,25,0,0,0,25
22140,0,24.4642857462168,24.4642857462168,24.4642857462168,0.714285746216774,0.714285746216774,0.714285746216774,24.4642857462168
22160,0,24.2500000447035,24.2500000447035,24.2500000447035,1.00000004470348,1.00000004470348,1.00000004470348,24.2500000447035
22180,0,24.3571428954601,24.3571428954601,24.3571428954601,0.857142895460129,0.857142895460129,0.857142895460129,24.3571428954601
22200,0,24.3690476566553,24.3690476566553,24.3690476566553,1.11904765665531,0.28571429848671,1.11904765665531,24.3690476566553
22220,0,24.4523809850216,24.4523809850216,24.4523809850216,0.952380985021591,0.28571429848671,0.952380985021591,24.4523809850216
22240,0,23.0119048804045,23.0119048804045,23.0119048804045,3.26190488040447,1.42857149243355,3.26190488040447,23.0119048804045
22260,0,23.4880953282118,23.4880953282118,23.4880953282118,2.73809532821178,0.571428596973419,2.73809532821178,23.4880953282118
22280,0,22.4642858654261,22.4642858654261,22.4642858654261,4.71428586542606,0.714285746216774,4.71428586542606,22.4642858654261
22300,0,21.1190478503704,21.1190478503704,21.1190478503704,7.11904785037041,1.28571434319019,7.11904785037041,21.1190478503704
22320,0,20.4642859846354,20.4642859846354,20.4642859846354,8.21428598463535,1.71428579092026,8.21428598463535,20.4642859846354
22340,0,21.3095240294933,21.3095240294933,21.3095240294933,6.80952402949333,1.14285719394684,6.80952402949333,21.3095240294933
22360,0,21.6904763877392,21.6904763877392,21.6904763877392,6.19047638773918,0.857142895460129,6.19047638773918,21.6904763877392
22380,0,21.4880954474211,21.4880954474211,21.4880954474211,6.73809544742107,0.571428596973419,6.73809544742107,21.4880954474211
22400,0,25.3690481483936,25.3690481483936,25.3690481483936,7.28571444749832,0.952380985021591,7.28571444749832,8.3690477013588
22420,0,28.6833339333534,28.6833339333534,28.6833339333534,2.60000005364418,0.666666686534882,2.60000005364418,8.08333334326744
22440,0,27.642857670784,27.642857670784,27.642857670784,3.30952388048172,0.309523820877075,3.30952388048172,10.1428571790457
22460,0,28.2190482020378,28.2190482020378,28.2190482020378,2.88571435213089,0.785714313387871,2.88571435213089,8.78571431338787
22480,0,28.2928577363491,28.2928577363491,28.2928577363491,2.87619054317474,0.642857164144516,2.87619054317474,8.72619050741196
22500,0,28.0857148617506,28.0857148617506,28.0857148617506,2.58571435511112,1.11904765665531,2.58571435511112,9.45238098502159
22520,0,28.3904767781496,28.3904767781496,28.3904767781496,1.72380958497524,1.35714291036129,1.72380958497524,10.0238095670938
22540,0,28.080953001976,28.080953001976,28.080953001976,3.08095246553421,1.54761910438538,3.08095246553421,8.04761908948421
22560,0,28.4880958497524,28.4880958497524,28.4880958497524,1.90476197004318,1.90476197004318,1.90476197004318,8.82142859697342
22580,0,24.4523815065622,24.4523815065622,24.4523815065622,5.78571449220181,5.78571449220181,5.78571449220181,9.28571438789368
22600,0,23.9047624766827,23.9047624766827,23.9047624766827,6.57142880558968,6.57142880558968,6.57142880558968,8.57142868638039
22620,0,28.8928577452898,28.8928577452898,28.8928577452898,0.476190492510796,1.97619052231312,1.97619052231312,8.89285716414452
22640,0,28.4690482318401,28.4690482318401,28.4690482318401,0.952380985021591,2.38571435213089,2.38571435213089,8.86904765665531
22660,0,28.2261910289526,28.2261910289526,28.2261910289526,0.809523835778236,2.30952386558056,2.30952386558056,9.89285716414452
22680,0,28.5357148945332,28.5357148945332,28.5357148945332,0.785714313387871,2.45238101482391,2.45238101482391,8.70238098502159
22700,0,24.5952381193638,24.5952381193638,24.5952381193638,0.428571447730064,0.595238119363785,0.595238119363785,24.5952381193638
22720,0,23.1666667759418,23.1666667759418,23.1666667759418,1.00000004470348,3.16666677594185,3.16666677594185,23.1666667759418
22740,0,23.2857143878937,23.2857143878937,23.2857143878937,0.28571429848671,3.28571438789368,3.28571438789368,23.2857143878937
22760,0,24.285714328289,24.285714328289,24.285714328289,0.28571429848671,1.28571432828903,1.28571432828903,24.285714328289
22780,0,24.023809581995,24.023809581995,24.023809581995,0.857142895460129,1.52380958199501,1.52380958199501,24.023809581995
22800,0,10.3095238208771,10.3095238208771,10.3095238208771,0.142857149243355,0.309523820877075,0.309523820877075,10.3095238208771
22820,0,10.8333333432674,10.8333333432674,10.8333333432674,0.16666667163372,0.16666667163372,0.333333343267441,10.8333333432674
22840,0,8.89285714924335,8.89285714924335,8.89285714924335,0.142857149243355,0.142857149243355,0.142857149243355,8.89285714924335
22860,0,8.36666667461395,8.36666667461395,8.36666667461395,0,0.16666667163372,0.366666674613953,8.36666667461395
22880,0,8.86666668951511,8.86666668951511,8.86666668951511,0.666666686534882,0,0.866666689515114,8.86666668951511
22900,0,9.00952382385731,9.00952382385731,9.00952382385731,0.309523820877075,0.142857149243355,0.509523823857307,9.00952382385731
22920,0,10.7023809999228,10.7023809999228,10.7023809999228,1.45238099992275,0.28571429848671,1.45238099992275,10.7023809999228
22940,0,9.66666668653488,9.66666668653488,9.66666668653488,0.666666686534882,0,0.666666686534882,9.66666668653488
22960,0,11.4166666716337,11.4166666716337,11.4166666716337,0.16666667163372,0,0.16666667163372,11.4166666716337
22980,0,10.0833333432674,10.0833333432674,10.0833333432674,0.333333343267441,0,0.333333343267441,10.0833333432674
23000,0,10.866666674614,10.866666674614,10.866666674614,0.16666667163372,0,0.366666674613953,10.866666674614
23020,0,10.4333333522081,10.4333333522081,10.4333333522081,0.333333343267441,0,0.933333352208138,10.4333333522081
23040,0,9.11666668951511,9.11666668951511,9.11666668951511,0.500000014901161,0.16666667163372,0.866666689515114,9.11666668951511
23060,0,7.21666668355465,7.21666668355465,7.21666668355465,0,0.16666667163372,0.966666683554649,7.21666668355465
23080,0,7.95952382683754,7.95952382683754,7.95952382683754,0.142857149243355,0.309523820877075,0.70952382683754,7.95952382683754
23100,0,23.3928572386503,23.3928572386503,23.3928572386503,2.24285718798637,0.542857155203819,3.642857208848,23.3928572386503
23120,0,22.9928572624922,22.9928572624922,22.9928572624922,2.37619052827358,1.57619051635265,4.07619056105614,22.9928572624922
23140,0,24.0333333909512,24.0333333909512,24.0333333909512,1.26666669547558,1.06666669249535,1.53333336114883,24.0333333909512
23160,0,23.7857143580914,23.7857143580914,23.7857143580914,1.21904765069485,1.25238098204136,2.38571433722973,23.7857143580914
23180,0,24.1833333820105,24.1833333820105,24.1833333820105,0.933333352208138,1.16666668653488,1.16666668653488,24.1833333820105
23200,0,24.2000000476837,24.2000000476837,24.2000000476837,0.200000002980232,1.40000002086163,1.60000002384186,24.2000000476837
23220,0,23.8666667342186,23.8666667342186,23.8666667342186,0.700000017881393,1.36666668951511,2.46666671335697,23.8666667342186
23240,0,22.983333453536,22.983333453536,22.983333453536,1.56666669249535,3.46666672825813,3.03333339095116,22.983333453536
23260,0,22.8428572714329,22.8428572714329,22.8428572714329,0.87619049847126,3.94285722076893,3.80952388048172,22.8428572714329
23280,0,22.8285715579987,22.8285715579987,22.8285715579987,1.09523813426495,3.8952381759882,3.69523817300797,22.8285715579987
23300,0,22.6833334714174,22.6833334714174,22.6833334714174,2.63333338499069,2.6666667163372,3.96666674315929,22.6833334714174
23320,0,22.9595239311457,22.9595239311457,22.9595239311457,2.70952385663986,3.20952387154102,2.24285718798637,22.9595239311457
23340,0,23.6857143640518,23.6857143640518,23.6857143640518,1.21904765069485,2.81904767453671,1.21904765069485,23.6857143640518
23360,0,23.1261905878782,23.1261905878782,23.1261905878782,3.27619054913521,3.142857208848,1.07619050145149,23.1261905878782
23380,0,23.4333334267139,23.4333334267139,23.4333334267139,2.60000005364418,3.16666673123837,0.500000014901161,23.4333334267139
23400,0,23.2047620117664,23.2047620117664,23.2047620117664,2.73809531331062,2.37142863869667,2.07142862677574,23.2047620117664
23420,0,7.97619050741196,7.97619050741196,7.97619050741196,1.109523832798,0.509523823857307,0.476190492510796,7.97619050741196
23440,0,6.109523832798,6.109523832798,6.109523832798,0.742857158184052,0.309523820877075,0.509523823857307,6.109523832798
23460,0,7.10000005364418,7.10000005364418,7.10000005364418,0.866666689515114,1.50000002980232,1.23333336412907,7.10000005364418
23480,0,7.49285720288754,7.49285720288754,7.49285720288754,0.642857164144516,0.142857149243355,3.24285720288754,7.49285720288754
23500,0,6.49285718798637,6.49285718798637,6.49285718798637,0.642857164144516,0.142857149243355,2.24285718798637,6.49285718798637
23520,0,8.98095247149467,8.98095247149467,8.98095247149467,1.38095243275166,0.714285746216774,3.98095247149467,8.98095247149467
23540,0,8.20238098502159,8.20238098502159,8.20238098502159,0.45238097012043,0.28571429848671,1.45238098502159,8.20238098502159
23560,0,10.2666666805744,10.2666666805744,10.2666666805744,0.16666667163372,0,0.766666680574417,10.2666666805744
23580,0,8.65000002086163,8.65000002086163,8.65000002086163,0.700000017881393,0.16666667163372,0.533333346247673,8.65000002086163
23600,0,10.0666666775942,10.0666666775942,10.0666666775942,0.566666677594185,0,0.16666667163372,10.0666666775942
23620,0,9.20000000298023,9.20000000298023,9.20000000298023,0.200000002980232,0,0,9.20000000298023
23640,0,7.2095238417387,7.2095238417387,7.2095238417387,1.109523832798,0.309523820877075,0.742857158184052,7.2095238417387
23660,0,8.73333336412907,8.73333336412907,8.73333336412907,1.23333336412907,0.333333343267441,0.500000014901161,8.73333336412907
23680,0,9.3500000089407,9.3500000089407,9.3500000089407,0,0,0.600000008940697,9.3500000089407
23700,0,7.48333336412907,7.48333336412907,7.48333336412907,1.23333336412907,0.500000014901161,0.333333343267441,7.48333336412907
23720,0,23.5928572267294,23.5928572267294,23.5928572267294,2.64285719394684,0.476190492510796,2.50952385365963,23.5928572267294
23740,0,23.504761993885,23.504761993885,23.504761993885,2.40476198494434,2.40476198494434,1.17142860591412,23.504761993885
23760,0,23.4880953282118,23.4880953282118,23.4880953282118,2.73809532821178,2.73809532821178,0.571428596973419,23.4880953282118
23780,0,21.2976192682981,21.2976192682981,21.2976192682981,7.04761926829815,7.04761926829815,0.714285746216774,21.2976192682981
23800,0,20.9880954772234,20.9880954772234,20.9880954772234,7.7380954772234,7.7380954772234,0.571428596973419,20.9880954772234
23820,0,21.5000002086163,21.5000002086163,21.5000002086163,6.50000020861626,6.50000020861626,1.00000004470348,21.5000002086163
23840,0,16.5000005066395,16.5000005066395,16.5000005066395,16.5000005066395,16.5000005066395,1.00000004470348,16.5000005066395
23860,0,15.6666672229767,15.6666672229767,15.6666672229767,15.6666672229767,15.6666672229767,6.0000002682209,15.6666672229767
23880,0,15.7380957901478,15.7380957901478,15.7380957901478,15.7380957901478,15.7380957901478,5.57142882049084,15.7380957901478
23900,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
23920,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
23940,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
23960,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
23980,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24000,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24020,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24040,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24060,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24080,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24100,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24120,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24140,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24160,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24180,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24200,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24220,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24240,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24260,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24280,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24300,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24320,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24340,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24360,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24380,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24400,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24420,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24440,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24460,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24480,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24500,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24520,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24540,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24560,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24580,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24600,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24620,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24640,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24660,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24680,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24700,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
24720,0,20.9285716712475,20.9285716712475,20.9285716712475,5.42857167124748,5.42857167124748,5.42857167124748,20.9285716712475
24740,0,20.3928574174643,20.3928574174643,20.3928574174643,6.14285741746426,6.14285741746426,6.14285741746426,20.3928574174643
24760,0,21.1428573727608,21.1428573727608,21.1428573727608,5.14285737276077,5.14285737276077,5.14285737276077,21.1428573727608
