Position in alignment,BHV5 - BHV5,BHV5 - C33,BHV5 - C46,BHV5 - Titanium_IBR_MLV_vaccine,BHV5 - 216_II,BHV5 - SP1777,BHV5 - K22,BHV5 - B589
30900,0,24.9000000059605,24.9000000059605,24.9000000059605,24.9000000059605,0.200000002980232,0.200000002980232,0
31000,0,24.8333333432674,24.8333333432674,24.8333333432674,24.8333333432674,0.333333343267441,0.333333343267441,0
31100,0,30.5833339989185,30.5833339989185,30.5833339989185,8.25,0,0,0
31200,0,30.666667342186,30.666667342186,30.666667342186,8,0,0,0
31300,0,10.3666669279337,43.8666669279337,43.8666669279337,1.5,0.200000002980232,0.200000002980232,0
31400,0,10.4166669398546,43.9166669398546,43.9166669398546,1.41666667163372,0,0.16666667163372,0.16666667163372
31500,0,10.3333335518837,43.3333335518837,43.3333335518837,3,0,0,0
31600,0,12.3166669905186,42.8166669905186,42.8166669905186,1.65000000596046,0,0.400000005960464,0
31700,0,11.1666669547558,43.6666669547558,43.6666669547558,1.25,0,0,0.25
31800,0,13.150000333786,42.150000333786,42.150000333786,1.45000000298023,0.200000002980232,0,0.900000005960464
31900,0,8.70000018179417,44.2000001817942,44.2000001817942,2.25,0.200000002980232,0,0.450000002980232
32000,0,12.9166669547558,41.9166669547558,41.9166669547558,3.25,0,0,0
32100,0,24.9000000059605,24.9000000059605,24.9000000059605,24.9000000059605,0,0,0.400000005960464
32200,0,25,25,25,25,0,0,0
32300,0,24.9166666716337,24.9166666716337,24.9166666716337,24.9166666716337,0.16666667163372,0,0.16666667163372
32400,0,24.9500000029802,24.9500000029802,24.9500000029802,24.9500000029802,0.200000002980232,0,0
32500,0,25,25,25,25,0,0,0
32600,0,29.916667252779,29.916667252779,29.916667252779,10.25,0,0,0
32700,0,33.2500009834766,33.2500009834766,33.2500009834766,0.25,0,0,0
32800,0,33.1666676402092,33.1666676402092,33.1666676402092,0.25,0.25,0,0
32900,0,33.0833342969418,33.0833342969418,33.0833342969418,0.25,0.25,0,0.25
33000,0,33.1666676402092,33.1666676402092,33.1666676402092,0,0,0.5,0
33100,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
33200,0,32.7666676193476,32.7666676193476,32.7666676193476,0.25,0.850000008940697,0.400000005960464,0.200000002980232
33300,0,33.2500009834766,33.2500009834766,33.2500009834766,0.25,0,0,0
33400,0,33.2500009834766,33.2500009834766,33.2500009834766,0.25,0,0,0
33500,0,30.666667342186,30.666667342186,30.666667342186,8,0,0,0
33600,0,30.2666673213243,30.2666673213243,30.2666673213243,8.3500000089407,0,0.850000008940697,0
33700,0,29.9166673123837,29.9166673123837,29.9166673123837,8.26666668057442,0.566666677594185,1.41666668653488,0
33800,0,31.7595246732235,31.7595246732235,31.7595246732235,2.89285714924335,0.676190495491028,0.676190495491028,0.476190492510796
33900,0,32.0333341807127,32.0333341807127,32.0333341807127,3.5,0.200000002980232,0.200000002980232,0
34000,0,31.8333341479301,31.8333341479301,31.8333341479301,4.25,0.25,0,0
34100,0,29.6166672557592,29.6166672557592,29.6166672557592,10.2833333462477,0.533333346247673,0.16666667163372,0.16666667163372
34200,0,32.666667625308,32.666667625308,32.666667625308,1.00000001490116,0.200000002980232,0.800000011920929,0
34300,0,32.9166676104069,32.9166676104069,32.9166676104069,1.25,0,0,0
34400,0,32.7000009268522,32.7000009268522,32.7000009268522,1.70000000298023,0.200000002980232,0,0
34500,0,32.750000923872,32.750000923872,32.750000923872,1.75,0,0,0
34600,0,31.7833341509104,31.7833341509104,31.7833341509104,4.45000000298023,0,0,0.200000002980232
34700,0,33.0833342969418,33.0833342969418,33.0833342969418,0.75,0,0,0
34800,0,32.5000008940697,32.5000008940697,32.5000008940697,2.5,0,0,0
34900,0,32.750000923872,32.750000923872,32.750000923872,1.5,0,0,0.25
35000,0,30.0833339393139,30.0833339393139,30.0833339393139,9.75,0,0,0
35100,0,29.6833339184523,29.6833339184523,29.6833339184523,9.25,0,0.600000008940697,1.1000000089407
35200,0,31.6500008106232,31.6500008106232,31.6500008106232,4.20000000298023,0.650000005960464,0,0.200000002980232
35300,0,30.4500007480383,30.4500007480383,30.4500007480383,3.68333335220814,3.70000003278255,0.16666667163372,1.10000002384186
35400,0,32.1166675239801,32.1166675239801,32.1166675239801,2.70000000298023,0,0,0.950000002980232
35500,0,27.5261909663677,27.5261909663677,27.5261909663677,9.24285718798637,0.392857149243355,1.84285718202591,5.94285720586777
35600,0,30.3666673153639,30.3666673153639,30.3666673153639,8.5,0,0.200000002980232,0.200000002980232
35700,0,30.666667342186,30.666667342186,30.666667342186,8,0,0,0
35800,0,32.2000008672476,32.2000008672476,32.2000008672476,3,0,0.200000002980232,0.200000002980232
35900,0,31.8333341628313,31.8333341628313,31.8333341628313,4.16666667163372,0,0.16666667163372,0.16666667163372
36000,0,30.9166673868895,30.9166673868895,30.9166673868895,6.91666667163372,0,0.16666667163372,0.16666667163372
36100,0,10.4166668653488,38.7500004470348,38.7500004470348,12.083333581686,0,0,0
36200,0,6.66666680574417,41.3333337306976,41.3333337306976,10.6666669249535,0,0,0
36300,0,12.0000002980232,39.0000005364418,39.0000005364418,10.0000002384186,0,0,0
36400,0,11.1190478801727,36.7857147604227,36.7857147604227,10.7857145220041,1.95238099992275,1.95238099992275,0.61904764175415
36500,0,10.0119050145149,37.8119052350521,37.8119052350521,10.145238339901,1.72857147455215,1.72857147455215,0.761904790997505
36600,0,3.2428572177887,37.176190584898,37.176190584898,1.57619051635265,9.176190584898,9.176190584898,2.47619053721428
36700,0,3.2428572177887,39.059523910284,39.059523910284,0.87619049847126,7.55952391028404,7.55952391028404,2.642857208848
36800,0,3.98333343863487,43.7000001519918,43.7000001519918,1.38333335518837,1.18333335220814,4.20000006258488,1.85000002384186
36900,0,8.60952404141426,41.1095240414143,41.1095240414143,0.309523820877075,1.64285719394684,3.60952389240265,3.60952389240265
37000,0,12.3666670173407,39.8666670173407,39.8666670173407,0.333333343267441,1.50000004470348,3.03333340585232,3.03333340585232
37100,0,4.47619061172009,46.4761906117201,46.4761906117201,0.142857149243355,0.809523835778236,0.809523835778236,0.809523835778236
37200,0,4.81666679680347,46.8166667968035,46.8166667968035,0.41666667163372,0,0.566666677594185,0.566666677594185
37300,0,2.86666674911976,48.3666667491198,48.3666667491198,0,0,0.200000002980232,0.200000002980232
37400,0,10.7500002086163,42.2500002086163,42.2500002086163,4.08333334326744,0,0.333333343267441,0.333333343267441
37500,0,12.5833335518837,41.0833335518837,41.0833335518837,5.25,0,0,0
37600,0,8.25,41.75,41.75,8.25,0,0,0
37700,0,10,40,40,10,0,0,0
37800,0,9.75,40.25,40.25,9.75,0,0,0
37900,0,24.8333333432674,24.8333333432674,24.8333333432674,24.8333333432674,0,0.333333343267441,0.333333343267441
38000,0,8.25,30.5833339989185,30.5833339989185,30.5833339989185,0,0,0
38100,0,7.89285714924335,30.4261911511421,30.4261911511421,30.4261911511421,0.342857152223587,0.142857149243355,0.342857152223587
38200,0,11.5,29.5000005364418,29.5000005364418,29.5000005364418,0,0,0
38300,0,7.64285714924335,30.5095244944096,30.5095244944096,30.5095244944096,0.342857152223587,0.142857149243355,0.342857152223587
38400,0,10.9166666716337,29.250000551343,29.250000551343,29.250000551343,0.500000014901161,0.333333343267441,0.500000014901161
38500,0,10.2857143133879,27.3857147991657,27.3857147991657,27.3857147991657,1.11904765665531,3.21904769539833,3.21904769539833
38600,0,9.51190479099751,28.478572010994,28.478572010994,28.478572010994,0.928571462631226,2.0619048178196,2.0619048178196
38700,0,8.11904765665531,28.752381592989,28.752381592989,28.752381592989,0.785714313387871,2.4190476834774,2.4190476834774
38800,0,7.45238101482391,40.4523810148239,40.4523810148239,7.45238101482391,0.28571429848671,1.95238101482391,1.95238101482391
38900,0,7.41666667163372,42.4166666716337,42.4166666716337,7.41666667163372,0,0.16666667163372,0.16666667163372
39000,0,4.75,45.25,45.25,4.75,0,0,0
39100,0,6,44,44,6,0,0,0
39200,0,3.91666667163372,45.9166666716337,45.9166666716337,3.91666667163372,0,0.16666667163372,0.16666667163372
39300,0,4.25,45.75,45.75,4.25,0,0,0
39400,0,4.41666667163372,45.4166666716337,45.4166666716337,4.41666667163372,0,0.16666667163372,0.16666667163372
39500,0,3.50000008940697,48.000000089407,48.000000089407,0.5,0,0,0
39600,0,11.8333336412907,43.3333336412907,43.3333336412907,1.5,0,0,0
39700,0,13.333333671093,42.333333671093,42.333333671093,2,0,0,0
39800,0,31.7500008046627,31.7500008046627,31.7500008046627,4.75,0,0,0
39900,0,32.0833341777325,32.0833341777325,32.0833341777325,3.75,0,0,0
40000,0,32.0833341777325,32.0833341777325,32.0833341777325,3.75,0,0,0
40100,0,33.0833342969418,33.0833342969418,33.0833342969418,0.75,0,0,0
40200,0,32.9166676104069,32.9166676104069,32.9166676104069,1.25,0,0,0
40300,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
40400,0,45.1666669547558,45.1666669547558,9.66666695475578,0,0,0,0
40500,0,43.5000003874302,43.5000003874302,13.0000003874302,0,0,0,0
40600,0,44.333333671093,44.333333671093,11.333333671093,0,0,0,0
40700,0,44.5000003278255,44.5000003278255,11.0000003278255,0,0,0,0
40800,0,43.8333337008953,43.8333337008953,12.3333337008953,0,0,0,0
40900,0,43.6666670441628,43.6666670441628,12.6666670441628,0,0,0,0
41000,0,43.6666670441628,43.6666670441628,12.6666670441628,0,0,0,0
41100,0,43.8333337008953,43.8333337008953,11.333333671093,1.00000002980232,0,0,0
41200,0,33.0000009536743,33.0000009536743,33.0000009536743,1,0,0,0
41300,0,33.0833342969418,33.0833342969418,33.0833342969418,0.75,0,0,0
41400,0,32.8333342671394,32.8333342671394,32.8333342671394,1.5,0,0,0
41500,0,32.8333342671394,32.8333342671394,32.8333342671394,1.5,0,0,0
41600,0,31.5333341509104,31.5333341509104,31.5333341509104,4.33333334326744,0.533333346247673,0.533333346247673,0
41700,0,24.866666674614,24.866666674614,24.866666674614,24.866666674614,0.366666674613953,0,0.16666667163372
41800,0,24.866666674614,24.866666674614,24.866666674614,24.866666674614,0.200000002980232,0.16666667163372,0.16666667163372
41900,0,24.9166666716337,24.9166666716337,24.9166666716337,24.9166666716337,0,0.16666667163372,0.16666667163372
42000,0,24.2500000447035,24.2500000447035,24.2500000447035,24.2500000447035,1.20000003278255,0.866666689515114,0.933333352208138
42100,0,24.7833333462477,24.7833333462477,24.7833333462477,24.7833333462477,0.16666667163372,0.533333346247673,0.16666667163372
42200,0,24.9500000029802,24.9500000029802,24.9500000029802,24.9500000029802,0.200000002980232,0,0
42300,0,24.8500000089407,24.8500000089407,24.8500000089407,24.8500000089407,0,0.600000008940697,0
42400,0,24.9000000059605,24.9000000059605,24.9000000059605,24.9000000059605,0.200000002980232,0.200000002980232,0
42500,0,29.8500006198883,29.8500006198883,29.8500006198883,9.06666667759418,0.366666674613953,1.01666668057442,0
42600,0,32.0833341926336,32.0833341926336,32.0833341926336,3.41666667163372,0.16666667163372,0.16666667163372,0
42700,0,31.5833341181278,31.5833341181278,31.5833341181278,5,0,0.25,0
42800,0,32.9166676104069,32.9166676104069,32.9166676104069,1.25,0,0,0
42900,0,32.750000923872,32.750000923872,32.750000923872,1.75,0,0,0
43000,0,32.7833342701197,32.7833342701197,32.7833342701197,1.45000000298023,0.200000002980232,0,0
43100,0,33.0000009536743,33.0000009536743,33.0000009536743,0.75,0.25,0,0
43200,0,32.6166675835848,32.6166675835848,32.6166675835848,0.75,1,0.200000002980232,0.200000002980232
43300,0,31.6500008106232,31.6500008106232,31.6500008106232,2.45000000298023,2.20000000298023,0.200000002980232,0.200000002980232
43400,0,27.9166672676802,27.9166672676802,27.9166672676802,8.25000005960464,2.3333333581686,2.83333340287209,2.83333340287209
43500,0,26.3357146978378,26.3357146978378,26.3357146978378,8.48571434617043,8.73571434617043,1.88571433722973,1.88571433722973
43600,0,23.3166667670012,23.3166667670012,23.3166667670012,23.3166667670012,2.40000006556511,2.16666674613953,2.16666674613953
43700,0,21.2500002235174,21.2500002235174,21.2500002235174,21.2500002235174,2.00000008940697,6.50000022351742,6.50000022351742
43800,0,21.1428573727608,21.1428573727608,21.1428573727608,21.1428573727608,2.14285723865032,6.64285737276077,6.64285737276077
43900,0,28.5047625303268,28.5047625303268,28.5047625303268,8.7380952835083,1.07142861187458,2.33809530735016,2.33809530735016
44000,0,29.916667252779,29.916667252779,29.916667252779,10.25,0,0,0
44100,0,29.8333339095116,29.8333339095116,29.8333339095116,10.5,0,0,0
44200,0,29.3666671961546,29.3666671961546,29.3666671961546,11.5,0.200000002980232,0.200000002980232,0
44300,0,31.8333341479301,31.8333341479301,31.8333341479301,4.25,0,0.25,0
44400,0,31.9166674911976,31.9166674911976,31.9166674911976,4,0,0.25,0
44500,0,32.2500008642673,32.2500008642673,32.2500008642673,3.25,0,0,0
44600,0,32.3333342075348,32.3333342075348,32.3333342075348,3,0,0,0
44700,0,30.3333339691162,30.3333339691162,30.3333339691162,9,0,0,0
44800,0,30.666667342186,30.666667342186,30.666667342186,8,0,0,0
44900,0,29.3333338499069,29.3333338499069,29.3333338499069,12,0,0,0
45000,0,30.0000005960464,30.0000005960464,30.0000005960464,10,0,0,0
45100,0,25,25,25,25,0,0,0
45200,0,25,25,25,25,0,0,0
45300,0,25,25,25,25,0,0,0
45400,0,25,25,25,25,0,0,0
45500,0,25,25,25,25,0,0,0
45600,0,25,25,25,25,0,0,0
45700,0,25,25,25,25,0,0,0
45800,0,25,25,25,25,0,0,0
45900,0,25,25,25,25,0,0,0
46000,0,25,25,25,25,0,0,0
46100,0,24.4285714626312,24.4285714626312,24.4285714626312,24.4285714626312,0.928571462631226,0.428571447730064,0.928571462631226
46200,0,24.5523809790611,24.5523809790611,24.5523809790611,24.5523809790611,1.05238097906113,0.45238097012043,0.28571429848671
46300,0,24.0119048207998,24.0119048207998,24.0119048207998,24.0119048207998,2.26190482079983,1.26190480589867,0.428571447730064
46400,0,17.1571433246136,17.1571433246136,17.1571433246136,17.1571433246136,17.1571433246136,7.52380979061127,6.69047643244267
46500,0,21.8857144713402,21.8857144713402,21.8857144713402,8.08571444451809,21.8857144713402,2.18571434915066,2.18571434915066
46600,0,29.8333339542151,29.8333339542151,29.8333339542151,8.55000001192093,0.600000008940697,0.650000005960464,0.700000002980232
46700,0,29.3666672259569,29.3666672259569,29.3666672259569,9.33333334326744,0.866666674613953,1.28333334624767,0.41666667163372
46800,0,30.1500006318092,30.1500006318092,30.1500006318092,7.90000000596046,0.25,0.5,0.900000005960464
46900,0,31.4000007808208,31.4000007808208,31.4000007808208,4.20000000298023,0.25,0.400000005960464,0.950000002980232
47000,0,31.7333341538906,31.7333341538906,31.7333341538906,4.15000000596046,0.200000002980232,0,0.450000002980232
47100,0,31.3095246404409,31.3095246404409,31.3095246404409,3.90952382981777,0.309523820877075,1.109523832798,0.742857158184052
47200,0,31.1428579390049,31.1428579390049,31.1428579390049,4.4761904925108,0.726190492510796,0.892857164144516,0.476190492510796
47300,0,29.9500006586313,29.9500006586313,29.9500006586313,8.61666668951511,0.16666667163372,0.966666683554649,0.400000005960464
47400,0,26.2857151478529,26.2857151478529,26.2857151478529,5.28571452200413,5.28571452200413,5.28571452200413,5.28571452200413
47500,0,25.8095246106386,25.8095246106386,25.8095246106386,6.80952404439449,6.80952404439449,6.80952404439449,2.14285723865032
47600,0,28.0238103866577,28.0238103866577,28.0238103866577,4.69047635793686,4.69047635793686,4.69047635793686,1.85714294016361
47700,0,18.2523813545704,18.2523813545704,18.2523813545704,18.2523813545704,18.2523813545704,6.11904780566692,2.6190477013588
47800,0,27.7857150435448,27.7857150435448,27.7857150435448,7.11904776096344,7.11904776096344,1.78571434319019,0.61904764175415
47900,0,31.1428579837084,31.1428579837084,31.1428579837084,1.84285716712475,1.62619049847126,1.94285717606544,1.15952382981777
48000,0,29.8095245659351,29.8095245659351,29.8095245659351,3.00952385365963,3.04285718500614,3.50952385365963,1.00952383875847
48100,0,31.7928580343723,31.7928580343723,31.7928580343723,1.09285715222359,1.54285717010498,1.64285716414452,0.342857152223587
48200,0,31.8833342045546,31.8833342045546,31.8833342045546,1.01666668057442,0.616666674613953,2.3500000089407,0.366666674613953
48300,0,30.9166675209999,30.9166675209999,30.9166675209999,1.76666669547558,2.50000004470348,2.31666670739651,0.66666667163372
48400,0,31.8500008881092,31.8500008881092,31.8500008881092,1.40000002086163,1.40000002086163,1.48333334922791,0.16666667163372
48500,0,32.3261913955212,32.3261913955212,32.3261913955212,1.04285715520382,0.142857149243355,1.49285715818405,0.342857152223587
48600,0,30.0952388644218,30.0952388644218,30.0952388644218,4.41190479695797,1.09523813426495,2.84523814916611,1.3619047999382
48700,0,29.1785721182823,29.1785721182823,29.1785721182823,8.17857149243355,1.92857149243355,1.92857149243355,0.428571447730064
48800,0,29.6166673749685,29.6166673749685,29.6166673749685,7.61666671931744,0.833333358168602,2.36666671931744,0.333333343267441
48900,0,22.3714287281036,22.3714287281036,22.3714287281036,22.3714287281036,2.0714286416769,6.37142872810364,2.0714286416769
49000,0,28.8523815870285,7.45238097012043,28.8523815870285,28.8523815870285,0.952380985021591,2.51904767751694,2.51904767751694
49100,0,28.0190481096506,11.7690476477146,28.0190481096506,28.0190481096506,0.652380973100662,1.25238098204136,2.26904766261578
49200,0,29.8666672557592,9.70000000298023,29.8666672557592,29.8666672557592,0,0,0.700000002980232
49300,0,41.683333709836,12.3166669905186,41.683333709836,1.50000002980232,0.933333352208138,0.700000002980232,1.18333335220814
49400,0,41.6000003963709,11.4833336472511,41.6000003963709,2.25000005960464,1.23333334922791,0.600000008940697,1.23333334922791
49500,0,42.7500003576279,11.6666669845581,42.7500003576279,2.08333337306976,0.5,0,0.25
49600,0,42.5333337336779,10.9166669845581,42.5333337336779,1.58333337306976,1.45000003278255,0.533333346247673,0.450000002980232
49700,0,40.61666713655,14.1166670769453,40.61666713655,1.50000002980232,1.86666668951511,0.583333343267441,0.700000002980232
49800,0,32.3166675567627,32.3166675567627,32.3166675567627,1.5,1.15000000596046,0.200000002980232,0.200000002980232
49900,0,31.4000008106232,31.4000008106232,31.4000008106232,3.16666667163372,1.48333334922791,0.583333343267441,0.566666677594185
50000,0,27.2095245569944,27.2095245569944,27.2095245569944,0.142857149243355,7.54285730421543,7.54285730421543,3.14285723865032
50100,0,24.6190481930971,24.6190481930971,24.6190481930971,8.78571438789368,5.78571449220181,5.78571449220181,5.78571449220181
50200,0,25.6428578794003,25.6428578794003,25.6428578794003,2.64285719394684,6.80952402949333,6.80952402949333,6.80952402949333
50300,0,29.6190484166145,29.6190484166145,29.6190484166145,3.28571429848671,2.6190477013588,2.6190477013588,2.6190477013588
50400,0,29.1309531778097,29.1309531778097,29.1309531778097,3.46428574621677,3.04761914908886,3.04761914908886,3.04761914908886
50500,0,28.0595245957375,28.0595245957375,28.0595245957375,1.89285714924335,4.64285728335381,4.64285728335381,4.64285728335381
50600,0,31.011905670166,31.011905670166,31.011905670166,1.17857144773006,1.92857149243355,1.92857149243355,1.92857149243355
50700,0,30.630953297019,30.630953297019,30.630953297019,0.964285746216774,2.38095246255398,2.38095246255398,2.38095246255398
50800,0,32.2500008642673,32.2500008642673,32.2500008642673,3.25,0,0,0
50900,0,32.000000834465,32.000000834465,32.000000834465,4,0,0,0
51000,0,30.5833339989185,30.5833339989185,30.5833339989185,8.25,0,0,0
51100,0,30.5833339989185,30.5833339989185,30.5833339989185,8.25,0,0,0
51200,0,32.2500008642673,32.2500008642673,32.2500008642673,3.25,0,0,0
51300,0,32.000000834465,32.000000834465,32.000000834465,4,0,0,0
51400,0,29.7500005662441,29.7500005662441,29.7500005662441,10.75,0,0,0
51500,0,32.0833341777325,32.0833341777325,32.0833341777325,3.75,0,0,0
51600,0,31.4500007927418,31.4500007927418,31.4500007927418,4.91666667163372,0.366666674613953,0,0.366666674613953
51700,0,32.0333341956139,32.0333341956139,32.0333341956139,3,0.366666674613953,0.16666667163372,0.366666674613953
51800,0,31.250000834465,31.250000834465,31.250000834465,3.25,1.00000002980232,1.00000002980232,1.00000002980232
51900,0,29.8214293122292,29.8214293122292,29.8214293122292,5.82142859697342,1.57142862677574,1.57142862677574,1.57142862677574
52000,0,29.742857798934,29.742857798934,29.742857798934,7.9761904925108,1.24285717308521,0.309523820877075,1.24285717308521
52100,0,29.2928577363491,29.2928577363491,29.2928577363491,9.7261904925108,1.04285717010498,0.309523820877075,1.04285717010498
52200,0,29.0285720527172,29.0285720527172,29.0285720527172,9.09523813426495,1.69523814320564,0.428571447730064,1.69523814320564
52300,0,24.4047619402409,24.4047619402409,24.4047619402409,24.4047619402409,0.90476194024086,0.571428596973419,0.90476194024086
52400,0,24.5952381193638,24.5952381193638,24.5952381193638,24.5952381193638,0.595238119363785,0.428571447730064,0.595238119363785
52500,0,24.8095238208771,24.8095238208771,24.8095238208771,24.8095238208771,0.309523820877075,0.142857149243355,0.309523820877075
52600,0,7.89285714924335,30.2595244795084,30.2595244795084,30.2595244795084,0.509523823857307,0.309523820877075,0.509523823857307
52700,0,9.89285714924335,28.8595243692398,28.8595243692398,28.8595243692398,1.44285717606544,0.642857164144516,1.44285717606544
52800,0,8.39285719394684,27.8928577750921,27.8928577750921,27.8928577750921,2.64285723865032,2.64285723865032,2.64285723865032
52900,0,3.05952382087708,41.3261907249689,41.3261907249689,11.3261907249689,1.24285717308521,0.476190492510796,1.24285717308521
53000,0,2.8333333581686,40.66666688025,40.66666688025,10.16666688025,2.83333338797092,0,2.83333338797092
53100,0,2.60952384769917,41.8428573161364,41.8428573161364,8.84285731613636,3.50952385365963,0.70952382683754,0.642857164144516
53200,0,2.50000005960464,39.3166667670012,39.3166667670012,7.31666676700115,7.31666676700115,1.13333335518837,3.10000006854534
53300,0,2.7666667252779,40.1833334118128,40.1833334118128,7.18333341181278,7.18333341181278,0.500000014901161,2.00000004470348
53400,0,7.72380970418453,36.2238097041845,36.2238097041845,7.72380970418453,7.72380970418453,1.85714292526245,2.52380961179733
53500,0,6.91904777288437,37.9190477728844,37.9190477728844,6.91904777288437,6.91904777288437,0.785714313387871,2.6190477013588
53600,0,7.11428587138653,37.6142858713865,37.6142858713865,7.11428587138653,7.11428587138653,1.21428576111794,2.21428579092026
53700,0,17.7333337664604,17.7333337664604,17.7333337664604,17.7333337664604,17.7333337664604,4.33333349227905,7.00000023841858
53800,0,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,5.28571452200413
53900,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
54000,0,26.2857151478529,26.2857151478529,26.2857151478529,5.28571452200413,5.28571452200413,5.28571452200413,5.28571452200413
54100,0,26.476191341877,26.476191341877,26.476191341877,5.14285737276077,5.14285737276077,5.14285737276077,5.14285737276077
54200,0,26.476191341877,26.476191341877,26.476191341877,5.14285737276077,5.14285737276077,5.14285737276077,5.14285737276077
54300,0,28.2666674852371,28.2666674852371,28.2666674852371,5.60000014305115,2.00000008940697,5.60000014305115,2.00000008940697
54400,0,26.8952388614416,26.8952388614416,26.8952388614416,7.22857160866261,2.42857153713703,7.22857160866261,2.42857153713703
54500,0,28.9142865240574,28.9142865240574,28.9142865240574,5.58095249533653,0.714285746216774,5.58095249533653,1.38095243275166
54600,0,29.9761912077665,29.9761912077665,29.9761912077665,6.97619052231312,0.142857149243355,1.97619052231312,0.976190507411957
54700,0,28.2880958169699,28.2880958169699,28.2880958169699,10.954761967063,0.73809526860714,2.338095292449,1.10476194322109
54800,0,24.350000038743,24.350000038743,24.350000038743,24.350000038743,0.16666667163372,1.53333336114883,0.900000020861626
54900,0,24.2761905193329,24.2761905193329,24.2761905193329,24.2761905193329,0.476190492510796,0.842857167124748,1.57619051635265
55000,0,24.5833333581686,24.5833333581686,24.5833333581686,24.5833333581686,0,0.733333349227905,0.933333352208138
55100,0,24.4428571760654,24.4428571760654,24.4428571760654,24.4428571760654,0.342857152223587,0.642857164144516,1.24285717308521
55200,0,24.5000000298023,24.5000000298023,24.5000000298023,24.5000000298023,0.366666674613953,0.933333352208138,0.700000017881393
55300,0,24.8000000119209,24.8000000119209,24.8000000119209,24.8000000119209,0.400000005960464,0.400000005960464,0
55400,0,25,25,25,25,0,0,0
55500,0,25,25,25,25,0,0,0
55600,0,25,25,25,25,0,0,0
55700,0,25,25,25,25,0,0,0
55800,0,25,25,25,25,0,0,0
55900,0,30.666667342186,30.666667342186,30.666667342186,8,0,0,0
56000,0,30.4166673123837,30.4166673123837,30.4166673123837,8.75,0,0,0
56100,0,29.6666672229767,29.6666672229767,29.6666672229767,11,0,0,0
56200,0,30.8333340287209,30.8333340287209,30.8333340287209,7.5,0,0,0
56300,0,30.3333339691162,30.3333339691162,30.3333339691162,8.75,0,0,0.25
56400,0,32.0833341926336,32.0833341926336,32.0833341926336,3.25,0.16666667163372,0.16666667163372,0.16666667163372
56500,0,31.8666674941778,31.8666674941778,31.8666674941778,4,0,0.200000002980232,0.200000002980232
56600,0,32.2500008642673,32.2500008642673,32.2500008642673,3.25,0,0,0
56700,0,30.0833339393139,30.0833339393139,30.0833339393139,9.75,0,0,0
56800,0,30.3333339691162,30.3333339691162,30.3333339691162,9,0,0,0
56900,0,29.8333339542151,29.8333339542151,29.8333339542151,9,0.500000014901161,0.500000014901161,0.500000014901161
57000,0,10.4166668504477,38.8500003516674,38.8500003516674,9.58333349227905,0.766666680574417,0.766666680574417,0.766666680574417
57100,0,9.2023811340332,35.8357147276402,35.8357147276402,11.8690478801727,2.4190476834774,2.4190476834774,2.4190476834774
57200,0,5.94047632813454,29.9071432203054,29.9071432203054,7.77380971610546,8.82380972802639,8.82380972802639,8.82380972802639
57300,0,10.3547621071339,30.9714289158583,30.9714289158583,7.98809540271759,2.93809531629086,8.38809536397457,8.38809536397457
57400,0,6.85476206243038,31.2214290052652,31.2214290052652,11.7547622025013,3.33809532225132,7.80476202070713,7.80476202070713
57500,0,11.3166669458151,41.2333336919546,41.2333336919546,4.41666674613953,0.16666667163372,0.816666677594185,0.816666677594185
57600,0,12.1500003039837,39.8833337426186,39.8833337426186,5.08333343267441,0.733333349227905,1.13333335518837,1.13333335518837
57700,0,10.6000002771616,40.0500003993511,40.0500003993511,5.00000011920929,0.200000002980232,2.05000001192093,2.05000001192093
57800,0,31.0833341181278,31.0833341181278,31.0833341181278,4.25,0.16666667163372,1.16666668653488,1.16666668653488
57900,0,31.8000008612871,31.8000008612871,31.8000008612871,2.5,0.16666667163372,0.966666683554649,0.966666683554649
58000,0,28.2666671872139,28.2666671872139,28.2666671872139,11.5000000298023,0.16666667163372,1.76666671037674,1.76666671037674
58100,0,29.4333339184523,29.4333339184523,29.4333339184523,9.56666667759418,0.333333343267441,0.366666674613953,1.43333335220814
58200,0,30.0833339691162,30.0833339691162,30.0833339691162,8.83333334326744,0.16666667163372,0.16666667163372,0.583333343267441
58300,0,24.4380952715874,24.4380952715874,24.4380952715874,24.4380952715874,0.571428596973419,0.73809526860714,0.938095271587372
58400,0,24.5190476477146,24.5190476477146,24.5190476477146,24.5190476477146,0.28571429848671,0.61904764175415,1.01904764771461
58500,0,24.5595238357782,24.5595238357782,24.5595238357782,24.5595238357782,0.809523835778236,0.142857149243355,0.809523835778236
58600,0,25,25,25,25,0,0,0
58700,0,24.8928571492434,24.8928571492434,24.8928571492434,24.8928571492434,0.142857149243355,0.142857149243355,0.142857149243355
58800,0,24.8095238208771,24.8095238208771,24.8095238208771,24.8095238208771,0.309523820877075,0.142857149243355,0.309523820877075
58900,0,24.7857142984867,24.7857142984867,24.7857142984867,24.7857142984867,0.28571429848671,0.28571429848671,0.28571429848671
